,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw_H2,Raw_Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
584,1654733915,0.9175708257986739,51.06,13.0,400.0,12842.0,19818,939.837,0.24,0.27,1.65,0.276,0.017,584,0
585,1654733916,0.9177215189873416,50.93,8.0,400.0,12845.0,19824,939.833,0.22,0.24,1.5,0.252,0.016,585,0
586,1654733917,0.9178722121760094,50.78,14.0,400.0,12841.0,19814,939.823,0.21,0.23,1.43,0.239,0.015,586,0
595,1654733926,0.9191279887482418,49.94,3.0,400.0,12848.0,19822,939.835,0.17,0.19,1.17,0.195,0.012,595,0
596,1654733927,0.9192786819369096,49.85,0.0,400.0,12852.0,19824,939.834,0.18,0.2,1.24,0.207,0.013,596,0
597,1654733928,0.919404259594133,49.83,11.0,400.0,12851.0,19829,939.824,0.19,0.2,1.27,0.212,0.013,597,0
601,1654733932,0.9199568012859152,52.62,39.0,400.0,12834.0,19797,939.856,0.19,0.21,1.3,0.217,0.0139999999999999,601,0
602,1654733933,0.9201074944745828,53.08,26.0,400.0,12841.0,19808,939.85,0.18,0.2,1.24,0.208,0.013,602,0
603,1654733934,0.9202330721318062,53.51,25.0,400.0,12839.0,19808,939.845,0.18,0.19,1.2,0.201,0.013,603,0
604,1654733935,0.9203837653204741,53.94,28.0,400.0,12842.0,19814,939.842,0.16,0.18,1.11,0.186,0.012,604,0
605,1654733936,0.9205093429776974,54.57,16.0,400.0,12852.0,19820,939.842,0.15,0.16,1.01,0.1689999999999999,0.011,605,0
606,1654733937,0.9206600361663653,54.85,11.0,400.0,12847.0,19818,939.843,0.13,0.15,0.91,0.152,0.01,606,0
607,1654733938,0.9207856138235884,55.12,17.0,400.0,12847.0,19813,939.828,0.13,0.14,0.86,0.144,0.009,607,0
608,1654733939,0.9209111914808117,55.39,15.0,400.0,12851.0,19829,939.832,0.11,0.12,0.76,0.127,0.008,608,0
609,1654733940,0.9210618846694796,55.63,18.0,400.0,12847.0,19819,939.836,0.11,0.11,0.71,0.12,0.008,609,0
612,1654733943,0.9214637331725939,56.16,3.0,400.0,12855.0,19824,939.836,0.12,0.13,0.8,0.133,0.008,612,0
616,1654733947,0.9219911593329313,56.7,11.0,400.0,12858.0,19827,939.84,0.17,0.18,1.13,0.1889999999999999,0.012,616,0
617,1654733948,0.9221167369901546,56.83,10.0,400.0,12854.0,19827,939.839,0.17,0.19,1.16,0.1939999999999999,0.012,617,0
645,1654733976,0.9256831424552943,50.52,8.0,400.0,12883.0,19840,939.813,0.27,0.28,1.88,0.293,0.0069999999999999,645,0
646,1654733977,0.9258087201125174,50.41,3.0,400.0,12889.0,19852,939.819,0.29,0.3,1.98,0.308,0.0069999999999999,646,0
647,1654733978,0.9259342977697407,50.32,10.0,400.0,12879.0,19843,939.813,0.29,0.3,1.98,0.309,0.0069999999999999,647,0
648,1654733979,0.926059875426964,50.28,11.0,400.0,12880.0,19850,939.817,0.31,0.32,2.12,0.331,0.0069999999999999,648,0
649,1654733980,0.9261603375527425,50.17,10.0,400.0,12884.0,19843,939.818,0.31,0.32,2.14,0.3339999999999999,0.008,649,0
650,1654733981,0.9262859152099658,50.12,4.0,400.0,12881.0,19851,939.812,0.31,0.32,2.11,0.3289999999999999,0.0069999999999999,650,0
651,1654733982,0.9264114928671889,50.04,7.0,400.0,12886.0,19845,939.814,0.31,0.32,2.12,0.33,0.0069999999999999,651,0
652,1654733983,0.9265370705244123,49.99,1.0,400.0,12886.0,19845,939.805,0.3,0.31,2.07,0.3229999999999999,0.0069999999999999,652,0
653,1654733984,0.9266626481816354,49.93,0.0,400.0,12889.0,19856,939.802,0.3,0.31,2.08,0.324,0.0069999999999999,653,0
654,1654733985,0.9267631103074139,49.78,29.0,400.0,12868.0,19824,939.795,0.3,0.31,2.08,0.324,0.0069999999999999,654,0
655,1654733986,0.9268886879646372,50.02,34.0,400.0,12865.0,19817,939.798,0.31,0.32,2.12,0.33,0.0069999999999999,655,0
656,1654733987,0.9270142656218605,50.6,32.0,400.0,12868.0,19820,939.81,0.31,0.32,2.12,0.331,0.0069999999999999,656,0
657,1654733988,0.9271398432790836,51.19,24.0,400.0,12872.0,19825,939.81,0.3,0.32,2.09,0.326,0.0069999999999999,657,0
658,1654733989,0.9272403054048624,51.8,33.0,400.0,12868.0,19818,939.812,0.29,0.3,1.99,0.311,0.0069999999999999,658,0
659,1654733990,0.9273658830620854,52.39,29.0,400.0,12870.0,19825,939.81,0.28,0.29,1.93,0.3,0.0069999999999999,659,0
711,1654734042,0.9330168776371306,50.08,13.0,400.0,12920.0,19868,939.785,0.27,0.28,1.85,0.289,0.0069999999999999,711,0
712,1654734043,0.9331173397629093,50.0,7.0,400.0,12919.0,19871,939.778,0.27,0.28,1.85,0.288,0.0069999999999999,712,0
713,1654734044,0.9332178018886879,49.96,1.0,400.0,12925.0,19872,939.772,0.27,0.28,1.88,0.293,0.0069999999999999,713,0
714,1654734045,0.9333182640144664,49.8,21.0,400.0,12910.0,19855,939.766,0.27,0.28,1.86,0.29,0.0069999999999999,714,0
716,1654734047,0.9335191882660236,50.65,45.0,400.0,12892.0,19836,939.795,0.27,0.28,1.87,0.292,0.0069999999999999,716,0
717,1654734048,0.9336196503918022,51.26,26.0,400.0,12908.0,19845,939.8,0.27,0.28,1.88,0.293,0.0069999999999999,717,0
718,1654734049,0.9337201125175807,51.9,28.0,400.0,12903.0,19842,939.801,0.27,0.28,1.85,0.289,0.0069999999999999,718,0
719,1654734050,0.9338205746433592,52.43,28.0,400.0,12907.0,19839,939.783,0.27,0.28,1.85,0.289,0.0069999999999999,719,0
725,1654734056,0.9343982318665862,54.9,22.0,400.0,12910.0,19859,939.767,0.28,0.29,1.92,0.299,0.0069999999999999,725,0
726,1654734057,0.9344986939923647,55.13,16.0,400.0,12916.0,19862,939.76,0.3,0.31,2.08,0.325,0.0069999999999999,726,0
727,1654734058,0.9345991561181433,55.43,17.0,400.0,12920.0,19864,939.746,0.31,0.32,2.13,0.3329999999999999,0.008,727,0
728,1654734059,0.9346745027124772,55.66,4.0,400.0,12921.0,19858,939.745,0.31,0.32,2.15,0.336,0.008,728,0
729,1654734060,0.9347749648382557,55.88,11.0,400.0,12919.0,19857,939.742,0.31,0.32,2.13,0.332,0.0069999999999999,729,0
730,1654734061,0.9348754269640345,56.04,23.0,400.0,12916.0,19857,939.758,0.31,0.32,2.12,0.331,0.0069999999999999,730,0
731,1654734062,0.934975889089813,56.24,4.0,400.0,12920.0,19874,939.76,0.3,0.32,2.09,0.326,0.0069999999999999,731,0
732,1654734063,0.9350512356841469,56.38,20.0,400.0,12922.0,19857,939.755,0.3,0.31,2.08,0.324,0.0069999999999999,732,0
733,1654734064,0.9351516978099257,56.54,13.0,400.0,12921.0,19856,939.741,0.3,0.31,2.04,0.318,0.0069999999999999,733,0
734,1654734065,0.9352521599357042,56.67,21.0,400.0,12924.0,19863,939.747,0.29,0.31,2.03,0.316,0.0069999999999999,734,0
735,1654734066,0.9353275065300382,56.79,6.0,400.0,12917.0,19860,939.745,0.29,0.3,1.99,0.31,0.0069999999999999,735,0
736,1654734067,0.9354279686558167,56.9,10.0,400.0,12921.0,19860,939.751,0.29,0.3,1.98,0.309,0.0069999999999999,736,0
737,1654734068,0.9355284307815952,56.99,4.0,400.0,12927.0,19870,939.748,0.29,0.3,2.0,0.312,0.0069999999999999,737,0
738,1654734069,0.9356037773759291,57.08,9.0,400.0,12923.0,19868,939.752,0.3,0.31,2.06,0.321,0.0069999999999999,738,0
740,1654734071,0.9358047016274862,57.24,10.0,400.0,12932.0,19873,939.756,0.29,0.3,1.98,0.309,0.0069999999999999,740,0
764,1654734095,0.9378892907373919,50.68,6.0,400.0,12947.0,19897,939.75,0.27,0.28,1.86,0.29,0.0069999999999999,764,0
777,1654734108,0.9389190275266224,51.38,30.0,400.0,12938.0,19878,939.76,0.27,0.28,1.88,0.293,0.0069999999999999,777,0
778,1654734109,0.9390194896524009,52.0,36.0,400.0,12935.0,19866,939.759,0.28,0.29,1.9,0.296,0.0069999999999999,778,0
779,1654734110,0.9390948362467348,52.56,16.0,400.0,12942.0,19881,939.754,0.27,0.28,1.88,0.293,0.0069999999999999,779,0
780,1654734111,0.9391701828410688,53.12,17.0,400.0,12948.0,19874,939.759,0.27,0.28,1.85,0.288,0.0069999999999999,780,0
851,1654734182,0.9438667872212174,56.87,12.0,400.0,12972.0,19899,939.766,0.28,0.29,1.94,0.302,0.0069999999999999,851,0
852,1654734183,0.9439170182841068,56.95,9.0,400.0,12977.0,19900,939.766,0.3,0.31,2.07,0.3229999999999999,0.0069999999999999,852,0
854,1654734185,0.9440425959413299,57.15,13.0,400.0,12979.0,19906,939.769,0.33,0.35,2.29,0.358,0.008,854,0
855,1654734186,0.9440928270042193,57.27,1.0,400.0,12983.0,19906,939.767,0.34,0.35,2.33,0.363,0.008,855,0
856,1654734187,0.9441430580671086,57.35,14.0,400.0,12979.0,19901,939.764,0.34,0.35,2.32,0.361,0.008,856,0
857,1654734188,0.9441932891299978,57.44,14.0,400.0,12980.0,19904,939.766,0.33,0.34,2.28,0.355,0.008,857,0
858,1654734189,0.9442435201928872,57.51,10.0,400.0,12979.0,19905,939.755,0.33,0.34,2.25,0.351,0.008,858,0
859,1654734190,0.9442937512557765,57.83,0.0,400.0,13000.0,19934,939.76,0.36,0.38,2.5,0.389,0.009,859,0
861,1654734192,0.9444193289129996,56.85,0.0,400.0,13007.0,19942,939.746,0.38,0.4,2.65,0.413,0.009,861,0
862,1654734193,0.944469559975889,55.53,0.0,400.0,13006.0,19936,939.756,0.38,0.4,2.65,0.413,0.009,862,0
863,1654734194,0.9445197910387784,54.87,0.0,400.0,13005.0,19925,939.754,0.37,0.38,2.55,0.3979999999999999,0.009,863,0
864,1654734195,0.9445700221016675,54.29,0.0,400.0,12996.0,19925,939.745,0.36,0.37,2.48,0.386,0.009,864,0
865,1654734196,0.9446202531645569,53.4,0.0,400.0,13003.0,19934,939.746,0.36,0.37,2.46,0.3829999999999999,0.009,865,0
866,1654734197,0.944670484227446,53.03,0.0,400.0,13001.0,19926,939.742,0.34,0.35,2.34,0.365,0.008,866,0
868,1654734199,0.9447709463532248,52.32,0.0,400.0,12995.0,19936,939.742,0.3,0.32,2.09,0.326,0.0069999999999999,868,0
869,1654734200,0.9448211774161139,52.06,1.0,400.0,12997.0,19927,939.739,0.3,0.31,2.04,0.319,0.0069999999999999,869,0
870,1654734201,0.9448714084790033,51.85,3.0,400.0,12995.0,19926,939.748,0.28,0.29,1.93,0.3,0.0069999999999999,870,0
871,1654734202,0.9449216395418925,51.65,4.0,400.0,12995.0,19925,939.719,0.27,0.28,1.85,0.289,0.0069999999999999,871,0
923,1654734254,0.9470313441832428,52.72,10.0,400.0,13011.0,19924,939.752,0.3,0.31,2.07,0.3229999999999999,0.0069999999999999,923,0
924,1654734255,0.9470815752461321,52.36,3.0,400.0,13020.0,19934,939.751,0.3,0.32,2.09,0.326,0.0069999999999999,924,0
925,1654734256,0.9471066907775767,52.07,0.0,400.0,13015.0,19930,939.746,0.3,0.31,2.05,0.32,0.0069999999999999,925,0
926,1654734257,0.9471318063090213,51.82,0.0,400.0,13022.0,19939,939.748,0.29,0.3,2.01,0.313,0.0069999999999999,926,0
927,1654734258,0.9471569218404661,51.59,0.0,400.0,13017.0,19930,939.761,0.27,0.29,1.89,0.295,0.0069999999999999,927,0
938,1654734269,0.947508539280691,50.1,0.0,400.0,13019.0,19949,939.759,0.28,0.29,1.91,0.298,0.0069999999999999,938,0
939,1654734270,0.9475336548121358,50.03,8.0,400.0,13015.0,19926,939.755,0.3,0.31,2.09,0.325,0.0069999999999999,939,0
940,1654734271,0.9475587703435804,49.97,7.0,400.0,13013.0,19925,939.755,0.31,0.32,2.12,0.33,0.0069999999999999,940,0
941,1654734272,0.947583885875025,49.92,2.0,400.0,13017.0,19933,939.745,0.31,0.32,2.12,0.331,0.0069999999999999,941,0
942,1654734273,0.9476090014064698,49.89,11.0,400.0,13018.0,19929,939.745,0.3,0.31,2.07,0.322,0.0069999999999999,942,0
943,1654734274,0.9476341169379143,49.66,27.0,400.0,12999.0,19908,939.754,0.29,0.3,2.02,0.315,0.0069999999999999,943,0
944,1654734275,0.9476592324693589,49.97,33.0,400.0,12999.0,19906,939.749,0.27,0.29,1.89,0.295,0.0069999999999999,944,0
1004,1654734335,0.9487140847900339,51.87,22.0,400.0,13013.0,19914,939.747,0.28,0.29,1.9,0.297,0.0069999999999999,1004,0
1005,1654734336,0.9487392003214787,52.43,22.0,400.0,13020.0,19923,939.751,0.3,0.32,2.09,0.326,0.0069999999999999,1005,0
1006,1654734337,0.9487392003214787,52.9,30.0,400.0,13018.0,19916,939.743,0.31,0.32,2.13,0.331,0.0069999999999999,1006,0
1007,1654734338,0.9487392003214787,53.41,20.0,400.0,13025.0,19927,939.744,0.31,0.32,2.12,0.331,0.0069999999999999,1007,0
1008,1654734339,0.9487392003214787,53.83,13.0,400.0,13019.0,19927,939.751,0.3,0.32,2.09,0.326,0.0069999999999999,1008,0
1009,1654734340,0.9487643158529233,54.2,18.0,400.0,13024.0,19928,939.76,0.3,0.31,2.07,0.3229999999999999,0.0069999999999999,1009,0
1010,1654734341,0.9487643158529233,54.53,14.0,400.0,13023.0,19933,939.757,0.3,0.31,2.04,0.318,0.0069999999999999,1010,0
1011,1654734342,0.9487643158529233,54.83,18.0,400.0,13023.0,19931,939.75,0.29,0.31,2.02,0.315,0.0069999999999999,1011,0
1012,1654734343,0.9487894313843679,55.1,14.0,400.0,13023.0,19929,939.752,0.29,0.3,1.99,0.31,0.0069999999999999,1012,0
1013,1654734344,0.9487894313843679,55.32,15.0,400.0,13019.0,19926,939.756,0.27,0.28,1.88,0.293,0.0069999999999999,1013,0
1026,1654734357,0.9488396624472573,57.1,14.0,400.0,13028.0,19931,939.76,0.28,0.29,1.92,0.299,0.0069999999999999,1026,0
1027,1654734358,0.9488396624472573,57.16,11.0,400.0,13027.0,19933,939.766,0.29,0.3,1.97,0.307,0.0069999999999999,1027,0
1028,1654734359,0.9488396624472573,57.23,17.0,400.0,13024.0,19933,939.766,0.29,0.3,1.99,0.311,0.0069999999999999,1028,0
1029,1654734360,0.9488396624472573,57.27,11.0,400.0,13031.0,19925,939.764,0.29,0.3,1.97,0.308,0.0069999999999999,1029,0
1030,1654734361,0.9488396624472573,57.48,0.0,400.0,13050.0,19962,939.759,0.29,0.3,1.99,0.31,0.0069999999999999,1030,0
1031,1654734362,0.9488396624472573,57.13,0.0,400.0,13049.0,19957,939.751,0.29,0.3,2.01,0.314,0.0069999999999999,1031,0
1032,1654734363,0.9488396624472573,56.47,0.0,400.0,13054.0,19962,939.754,0.3,0.31,2.08,0.325,0.0069999999999999,1032,0
1033,1654734364,0.9488396624472573,55.7,0.0,400.0,13064.0,19968,939.737,0.3,0.31,2.08,0.324,0.0069999999999999,1033,0
1035,1654734366,0.9488396624472573,54.39,0.0,400.0,13043.0,19955,939.741,0.28,0.3,1.96,0.306,0.0069999999999999,1035,0
1036,1654734367,0.9488396624472573,53.84,0.0,400.0,13045.0,19956,939.749,0.27,0.28,1.88,0.293,0.0069999999999999,1036,0
1038,1654734369,0.9488396624472573,52.92,0.0,400.0,13048.0,19952,939.752,0.29,0.3,1.98,0.309,0.0069999999999999,1038,0
1039,1654734370,0.9488396624472573,52.48,0.0,400.0,13054.0,19956,939.753,0.29,0.31,2.02,0.315,0.0069999999999999,1039,0
1040,1654734371,0.9488396624472573,52.21,10.0,400.0,13041.0,19949,939.75,0.32,0.33,2.17,0.3379999999999999,0.008,1040,0
1041,1654734372,0.9488396624472573,51.92,0.0,400.0,13047.0,19950,939.75,0.33,0.34,2.27,0.354,0.008,1041,0
1042,1654734373,0.9488396624472573,51.48,1.0,400.0,13045.0,19954,939.767,0.36,0.37,2.46,0.384,0.009,1042,0
1043,1654734374,0.9488396624472573,51.31,8.0,400.0,13038.0,19941,939.767,0.36,0.37,2.46,0.384,0.009,1043,0
1044,1654734375,0.9488396624472573,51.1,13.0,400.0,13036.0,19940,939.776,0.37,0.39,2.57,0.401,0.009,1044,0
1045,1654734376,0.9488396624472573,50.96,0.0,400.0,13041.0,19943,939.783,0.37,0.39,2.57,0.401,0.009,1045,0
1046,1654734377,0.9488396624472573,50.78,7.0,400.0,13047.0,19953,939.784,0.37,0.39,2.56,0.3989999999999999,0.009,1046,0
1047,1654734378,0.9488145469158127,50.63,6.0,400.0,13046.0,19949,939.767,0.37,0.38,2.54,0.395,0.009,1047,0
1048,1654734379,0.9488145469158127,50.52,11.0,400.0,13043.0,19937,939.775,0.37,0.39,2.58,0.402,0.009,1048,0
1049,1654734380,0.9488145469158127,50.39,13.0,400.0,13040.0,19934,939.779,0.37,0.39,2.58,0.402,0.009,1049,0
1050,1654734381,0.9488145469158127,50.3,5.0,400.0,13038.0,19942,939.774,0.36,0.38,2.51,0.391,0.009,1050,0
1051,1654734382,0.9488145469158127,50.14,10.0,400.0,13044.0,19944,939.785,0.38,0.39,2.61,0.406,0.009,1051,0
1052,1654734383,0.9488145469158127,50.08,5.0,400.0,13050.0,19948,939.776,0.38,0.4,2.62,0.408,0.009,1052,0
1054,1654734385,0.9487894313843679,49.87,1.0,400.0,13046.0,19948,939.771,0.35,0.37,2.43,0.379,0.009,1054,0
1055,1654734386,0.9487894313843679,49.84,13.0,400.0,13044.0,19950,939.771,0.36,0.37,2.47,0.385,0.009,1055,0
1056,1654734387,0.9487894313843679,49.75,9.0,400.0,13046.0,19945,939.776,0.37,0.38,2.52,0.392,0.009,1056,0
1057,1654734388,0.9487643158529233,49.59,33.0,400.0,13023.0,19925,939.767,0.37,0.38,2.53,0.395,0.009,1057,0
1058,1654734389,0.9487643158529233,50.47,35.0,400.0,13023.0,19914,939.769,0.39,0.4,2.67,0.417,0.009,1058,0
1059,1654734390,0.9487643158529233,51.15,28.0,400.0,13023.0,19920,939.775,0.41,0.42,2.8,0.437,0.01,1059,0
1060,1654734391,0.9487643158529233,51.76,25.0,400.0,13026.0,19927,939.772,0.41,0.42,2.81,0.4379999999999999,0.01,1060,0
1061,1654734392,0.9487392003214787,52.79,22.0,400.0,13029.0,19925,939.782,0.4,0.42,2.78,0.433,0.01,1061,0
1062,1654734393,0.9487392003214787,53.28,24.0,400.0,13034.0,19931,939.785,0.4,0.42,2.78,0.434,0.01,1062,0
1063,1654734394,0.9487392003214787,53.68,22.0,400.0,13027.0,19926,939.783,0.39,0.41,2.71,0.422,0.01,1063,0
1064,1654734395,0.9487140847900339,54.06,15.0,400.0,13034.0,19925,939.793,0.38,0.4,2.64,0.412,0.009,1064,0
1065,1654734396,0.9487140847900339,54.43,25.0,400.0,13036.0,19934,939.789,0.36,0.37,2.47,0.385,0.009,1065,0
1066,1654734397,0.9487140847900339,54.72,22.0,400.0,13031.0,19922,939.795,0.34,0.36,2.37,0.37,0.008,1066,0
1067,1654734398,0.9486889692585894,55.18,22.0,400.0,13031.0,19928,939.79,0.32,0.33,2.18,0.34,0.008,1067,0
1068,1654734399,0.9486889692585894,55.4,19.0,400.0,13035.0,19925,939.793,0.31,0.32,2.15,0.335,0.008,1068,0
1069,1654734400,0.9486638537271448,55.62,22.0,400.0,13031.0,19930,939.799,0.31,0.32,2.13,0.332,0.008,1069,0
1070,1654734401,0.9486638537271448,55.79,15.0,400.0,13036.0,19933,939.797,0.3,0.31,2.04,0.319,0.0069999999999999,1070,0
1071,1654734402,0.9486638537271448,56.0,16.0,400.0,13036.0,19931,939.808,0.3,0.31,2.03,0.317,0.0069999999999999,1071,0
1072,1654734403,0.9486387381957,56.07,17.0,400.0,13040.0,19932,939.803,0.3,0.31,2.06,0.321,0.0069999999999999,1072,0
1073,1654734404,0.9486387381957,56.23,26.0,400.0,13033.0,19923,939.813,0.31,0.32,2.12,0.331,0.0069999999999999,1073,0
1074,1654734405,0.9486136226642554,56.35,22.0,400.0,13033.0,19930,939.806,0.31,0.32,2.12,0.33,0.0069999999999999,1074,0
1075,1654734406,0.9486136226642554,56.48,8.0,400.0,13046.0,19942,939.805,0.32,0.34,2.23,0.348,0.008,1075,0
1076,1654734407,0.9485885071328108,56.69,14.0,400.0,13034.0,19936,939.818,0.32,0.33,2.19,0.342,0.008,1076,0
1077,1654734408,0.9485885071328108,56.75,24.0,400.0,13036.0,19928,939.807,0.31,0.32,2.14,0.3339999999999999,0.008,1077,0
1078,1654734409,0.948563391601366,56.82,7.0,400.0,13045.0,19942,939.798,0.29,0.3,2.01,0.314,0.0069999999999999,1078,0
1079,1654734410,0.948563391601366,56.9,12.0,400.0,13042.0,19941,939.799,0.28,0.29,1.93,0.302,0.0069999999999999,1079,0
1107,1654734438,0.948086196503918,49.79,9.0,400.0,13048.0,19947,939.737,0.28,0.29,1.94,0.302,0.0069999999999999,1107,0
1108,1654734439,0.9480610809724732,49.71,16.0,400.0,13052.0,19944,939.729,0.29,0.3,1.99,0.31,0.0069999999999999,1108,0
1109,1654734440,0.9480359654410286,49.59,16.0,400.0,13052.0,19940,939.736,0.33,0.34,2.24,0.35,0.008,1109,0
1110,1654734441,0.9480359654410286,49.54,11.0,400.0,13053.0,19938,939.745,0.33,0.35,2.3,0.359,0.008,1110,0
1111,1654734442,0.9480108499095841,49.66,46.0,400.0,13029.0,19915,939.758,0.33,0.35,2.3,0.358,0.008,1111,0
1112,1654734443,0.9479857343781393,50.85,28.0,400.0,13037.0,19925,939.745,0.32,0.33,2.22,0.346,0.008,1112,0
1113,1654734444,0.9479606188466947,52.02,28.0,400.0,13041.0,19929,939.744,0.3,0.31,2.05,0.319,0.0069999999999999,1113,0
1114,1654734445,0.9479355033152501,52.5,29.0,400.0,13038.0,19937,939.729,0.29,0.31,2.02,0.315,0.0069999999999999,1114,0
1115,1654734446,0.9479103877838053,52.99,25.0,400.0,13041.0,19934,939.735,0.31,0.32,2.11,0.33,0.0069999999999999,1115,0
1116,1654734447,0.9478852722523607,53.43,22.0,400.0,13036.0,19930,939.75,0.31,0.32,2.12,0.33,0.0069999999999999,1116,0
1117,1654734448,0.9478601567209162,53.83,28.0,400.0,13041.0,19941,939.759,0.31,0.32,2.11,0.3289999999999999,0.0069999999999999,1117,0
1118,1654734449,0.9478350411894714,54.15,19.0,400.0,13039.0,19926,939.756,0.31,0.32,2.1,0.3279999999999999,0.0069999999999999,1118,0
1119,1654734450,0.9478099256580268,54.44,25.0,400.0,13046.0,19931,939.764,0.34,0.35,2.32,0.361,0.008,1119,0
1120,1654734451,0.9478099256580268,54.72,35.0,400.0,13050.0,19939,939.757,0.35,0.36,2.41,0.375,0.008,1120,0
1121,1654734452,0.9477848101265822,54.97,26.0,400.0,13042.0,19926,939.757,0.37,0.38,2.52,0.3929999999999999,0.009,1121,0
1122,1654734453,0.9477596945951374,55.16,24.0,400.0,13043.0,19938,939.764,0.37,0.38,2.55,0.397,0.009,1122,0
1123,1654734454,0.9477345790636929,55.34,28.0,400.0,13051.0,19940,939.758,0.38,0.39,2.61,0.407,0.009,1123,0
1124,1654734455,0.9477094635322483,55.56,30.0,400.0,13045.0,19937,939.748,0.38,0.39,2.6,0.405,0.009,1124,0
1125,1654734456,0.9476843480008037,55.7,20.0,400.0,13045.0,19936,939.755,0.38,0.4,2.64,0.412,0.009,1125,0
1126,1654734457,0.9476341169379143,55.88,15.0,400.0,13052.0,19937,939.753,0.38,0.4,2.65,0.412,0.009,1126,0
1127,1654734458,0.9476090014064698,56.03,27.0,400.0,13048.0,19934,939.748,0.38,0.4,2.62,0.409,0.009,1127,0
1128,1654734459,0.947583885875025,56.21,11.0,400.0,13048.0,19936,939.755,0.35,0.37,2.43,0.38,0.009,1128,0
1129,1654734460,0.9475587703435804,56.33,16.0,400.0,13047.0,19934,939.741,0.33,0.34,2.26,0.352,0.008,1129,0
1130,1654734461,0.9475336548121358,56.47,17.0,400.0,13055.0,19942,939.73,0.3,0.31,2.06,0.321,0.0069999999999999,1130,0
1131,1654734462,0.947508539280691,56.56,21.0,400.0,13050.0,19939,939.739,0.33,0.35,2.3,0.359,0.008,1131,0
1132,1654734463,0.9474834237492464,56.66,20.0,400.0,13052.0,19937,939.744,0.36,0.37,2.47,0.385,0.009,1132,0
1133,1654734464,0.9474583082178019,56.74,17.0,400.0,13054.0,19955,939.752,0.38,0.39,2.59,0.4039999999999999,0.009,1133,0
1134,1654734465,0.9474331926863571,56.79,19.0,400.0,13048.0,19944,939.752,0.38,0.39,2.6,0.405,0.009,1134,0
1135,1654734466,0.9474080771549125,56.86,19.0,400.0,13047.0,19938,939.757,0.37,0.38,2.53,0.3939999999999999,0.009,1135,0
1136,1654734467,0.9473829616234679,56.74,0.0,400.0,13074.0,19976,939.759,0.35,0.36,2.4,0.375,0.008,1136,0
1137,1654734468,0.9473327305605785,56.05,0.0,400.0,13067.0,19961,939.759,0.34,0.35,2.34,0.365,0.008,1137,0
1138,1654734469,0.947307615029134,55.29,0.0,400.0,13065.0,19966,939.75,0.33,0.34,2.24,0.35,0.008,1138,0
1139,1654734470,0.9472824994976892,54.62,0.0,400.0,13074.0,19971,939.747,0.32,0.33,2.2,0.3429999999999999,0.008,1139,0
1140,1654734471,0.9472573839662446,53.95,0.0,400.0,13065.0,19962,939.757,0.34,0.35,2.34,0.365,0.008,1140,0
1141,1654734472,0.9472322684348,53.39,0.0,400.0,13064.0,19959,939.754,0.34,0.36,2.36,0.369,0.008,1141,0
1142,1654734473,0.9472071529033554,52.91,0.0,400.0,13065.0,19964,939.755,0.35,0.36,2.41,0.375,0.008,1142,0
1143,1654734474,0.9471569218404661,52.15,1.0,400.0,13070.0,19969,939.754,0.35,0.36,2.42,0.377,0.009,1143,0
1144,1654734475,0.9471318063090213,51.81,12.0,400.0,13068.0,19957,939.742,0.37,0.39,2.55,0.3979999999999999,0.009,1144,0
1145,1654734476,0.9471066907775767,51.54,7.0,400.0,13060.0,19953,939.746,0.37,0.39,2.57,0.4,0.009,1145,0
